manufacturer,nombreproducto,price,img_src,url
GENEVE,RING HALO,"4.890,00 €",https://www.genevecompany.com/35134-large_default/geneve-jewels-ring-halo-mv1294.jpg ,https://www.genevecompany.com/en/ring/200985-geneve-jewels-ring-halo-mv1294.html
GENEVE,RING SOLITAIRE,"4.950,00 €",https://www.genevecompany.com/36211-large_default/geneve-jewels-ring-solitaire-gg10171.jpg ,https://www.genevecompany.com/en/ring/125922-geneve-jewels-ring-solitaire-gg10171.html
GENEVE,RING HALF ETERNITY,"5.130,00 €",https://www.genevecompany.com/34219-large_default/geneve-jewels-ring-half-eternity-gg22263.jpg ,https://www.genevecompany.com/en/ring/200064-geneve-jewels-ring-half-eternity-gg22263.html
GENEVE,RING HALO,"4.845,00 €",https://www.genevecompany.com/34138-large_default/geneve-jewels-ring-halo-gg22205.jpg ,https://www.genevecompany.com/en/ring/199942-geneve-jewels-ring-halo-gg22205.html
GENEVE,RING HALF ETERNITY,"5.020,00 €",https://www.genevecompany.com/26825-large_default/geneve-jewels-ring-half-eternity-gg21535.jpg ,https://www.genevecompany.com/en/ring/197632-geneve-jewels-ring-half-eternity-gg21535.html
GENEVE,RING,"5.200,00 €",https://www.genevecompany.com/27624-large_default/geneve-jewels-ring-gg20912.jpg ,https://www.genevecompany.com/en/ring/195959-geneve-jewels-ring-gg20912.html
GENEVE,RING,"5.210,00 €",https://www.genevecompany.com/35114-large_default/geneve-jewels-ring-mv1306.jpg ,https://www.genevecompany.com/en/ring/200999-geneve-jewels-ring-mv1306.html
GENEVE,RING,"5.010,00 €",https://www.genevecompany.com/27701-large_default/geneve-jewels-ring-false.jpg ,https://www.genevecompany.com/en/ring/198273-geneve-jewels-ring-false.html
GENEVE,RING HALF ETERNITY,"5.130,00 €",https://www.genevecompany.com/34231-large_default/geneve-jewels-ring-half-eternity-gg22263.jpg ,https://www.genevecompany.com/en/ring/200230-geneve-jewels-ring-half-eternity-gg22263.html
GENEVE,RING,"4.970,00 €",https://www.genevecompany.com/27623-large_default/geneve-jewels-ring-gg20916.jpg ,https://www.genevecompany.com/en/ring/195962-geneve-jewels-ring-gg20916.html
GENEVE,RING,"5.225,00 €",https://www.genevecompany.com/34872-large_default/geneve-jewels-ring-gg22381.jpg ,https://www.genevecompany.com/en/ring/200830-geneve-jewels-ring-gg22381.html
GENEVE,RING CLUSTER,"5.725,00 €",https://www.genevecompany.com/27288-large_default/geneve-jewels-ring-cluster-gg21613.jpg ,https://www.genevecompany.com/en/ring/197833-geneve-jewels-ring-cluster-gg21613.html
GENEVE,RING HALF ETERNITY,"5.515,00 €",https://www.genevecompany.com/32640-large_default/geneve-jewels-ring-half-eternity-gg22020.jpg ,https://www.genevecompany.com/en/ring/199487-geneve-jewels-ring-half-eternity-gg22020.html
GENEVE,RING HEART,"5.500,00 €",https://www.genevecompany.com/34176-large_default/geneve-jewels-ring-heart-gg22304.jpg ,https://www.genevecompany.com/en/ring/200584-geneve-jewels-ring-heart-gg22304.html
GENEVE,RING CLUSTER,"5.270,00 €",https://www.genevecompany.com/36838-large_default/geneve-jewels-ring-cluster-gg16473.jpg ,https://www.genevecompany.com/en/ring/176483-geneve-jewels-ring-cluster-gg16473.html
GENEVE,RING HALO,"5.735,00 €",https://www.genevecompany.com/34287-large_default/geneve-jewels-ring-halo-gg22206.jpg ,https://www.genevecompany.com/en/ring/199943-geneve-jewels-ring-halo-gg22206.html
GENEVE,RING CLUSTER,"5.850,00 €",https://www.genevecompany.com/27275-large_default/geneve-jewels-ring-cluster-gg21613.jpg ,https://www.genevecompany.com/en/ring/197836-geneve-jewels-ring-cluster-gg21613.html
GENEVE,RING 3 STONE,"5.895,00 €",https://www.genevecompany.com/36047-large_default/geneve-jewels-ring-3-stone-gg10180.jpg ,https://www.genevecompany.com/en/ring/125917-geneve-jewels-ring-3-stone-gg10180.html
GENEVE,RING HALO,"5.990,00 €",https://www.genevecompany.com/33959-large_default/geneve-jewels-ring-halo-gg20840.jpg ,https://www.genevecompany.com/en/ring/195744-geneve-jewels-ring-halo-gg20840.html
GENEVE,RING HALF ETERNITY,"6.045,00 €",https://www.genevecompany.com/27154-large_default/geneve-jewels-ring-half-eternity-gg21226.jpg ,https://www.genevecompany.com/en/ring/196495-geneve-jewels-ring-half-eternity-gg21226.html
GENEVE,RING HALO,"5.870,00 €",https://www.genevecompany.com/35135-large_default/geneve-jewels-ring-halo-mv1304.jpg ,https://www.genevecompany.com/en/ring/200997-geneve-jewels-ring-halo-mv1304.html
GENEVE,RING HALF ETERNITY,"7.025,00 €",https://www.genevecompany.com/32633-large_default/geneve-jewels-ring-half-eternity-gg21998.jpg ,https://www.genevecompany.com/en/ring/199468-geneve-jewels-ring-half-eternity-gg21998.html
GENEVE,RING HALO,"6.190,00 €",https://www.genevecompany.com/35153-large_default/geneve-jewels-ring-halo-gg22361.jpg ,https://www.genevecompany.com/en/ring/200806-geneve-jewels-ring-halo-gg22361.html
GENEVE,RING,"7.460,00 €",https://www.genevecompany.com/25237-large_default/geneve-jewels-ring-gg21453.jpg ,https://www.genevecompany.com/en/ring/197001-geneve-jewels-ring-gg21453.html
GENEVE,RING ETERNITY,"6.420,00 €",https://www.genevecompany.com/35988-large_default/geneve-jewels-ring-eternity-gg21942.jpg ,https://www.genevecompany.com/en/ring/199264-geneve-jewels-ring-eternity-gg21942.html
GENEVE,RING SOLITAIRE,"7.075,00 €",https://www.genevecompany.com/34375-large_default/geneve-jewels-ring-solitaire-gg22327.jpg ,https://www.genevecompany.com/en/ring/200668-geneve-jewels-ring-solitaire-gg22327.html
GENEVE,RING SOLITAIRE,"6.650,00 €",https://www.genevecompany.com/32226-large_default/geneve-jewels-ring-solitaire-mv1267.jpg ,https://www.genevecompany.com/en/ring/199005-geneve-jewels-ring-solitaire-mv1267.html
GENEVE,RING HALF ETERNITY,"7.605,00 €",https://www.genevecompany.com/32632-large_default/geneve-jewels-ring-half-eternity-gg22007.jpg ,https://www.genevecompany.com/en/ring/199477-geneve-jewels-ring-half-eternity-gg22007.html
GENEVE,RING SOLITAIRE,"10.070,00 €",https://www.genevecompany.com/34374-large_default/geneve-jewels-ring-solitaire-gg22329.jpg ,https://www.genevecompany.com/en/ring/200670-geneve-jewels-ring-solitaire-gg22329.html
GENEVE,RING ETERNITY,"9.120,00 €",https://www.genevecompany.com/34218-large_default/geneve-jewels-ring-eternity-gg22263.jpg ,https://www.genevecompany.com/en/ring/200231-geneve-jewels-ring-eternity-gg22263.html
GENEVE,RING HALF ETERNITY,"8.410,00 €",https://www.genevecompany.com/31859-large_default/geneve-jewels-ring-half-eternity-mv1276.jpg ,https://www.genevecompany.com/en/ring/199443-geneve-jewels-ring-half-eternity-mv1276.html
GENEVE,RING HALO,"7.580,00 €",https://www.genevecompany.com/36745-large_default/geneve-jewels-ring-halo-gg22519.jpg ,https://www.genevecompany.com/en/ring/201612-geneve-jewels-ring-halo-gg22519.html
GENEVE,RING ETERNITY,"6.260,00 €",https://www.genevecompany.com/34875-large_default/geneve-jewels-ring-eternity-gg22385.jpg ,https://www.genevecompany.com/en/ring/200833-geneve-jewels-ring-eternity-gg22385.html
GENEVE,RING SOLITAIRE,"11.270,00 €",https://www.genevecompany.com/26744-large_default/geneve-jewels-ring-solitaire-gg21600.jpg ,https://www.genevecompany.com/en/ring/197775-geneve-jewels-ring-solitaire-gg21600.html
GENEVE,RING SOLITAIRE,"11.650,00 €",https://www.genevecompany.com/36839-large_default/geneve-jewels-ring-solitaire-gg21601.jpg ,https://www.genevecompany.com/en/ring/197777-geneve-jewels-ring-solitaire-gg21601.html
GENEVE,RING,"9.525,00 €",https://www.genevecompany.com/34450-large_default/geneve-jewels-ring-gg22322.jpg ,https://www.genevecompany.com/en/ring/200657-geneve-jewels-ring-gg22322.html
GENEVE,RING,"13.995,00 €",https://www.genevecompany.com/34449-large_default/geneve-jewels-ring-gg22321.jpg ,https://www.genevecompany.com/en/ring/200656-geneve-jewels-ring-gg22321.html
GENEVE,RING HALO,"16.140,00 €",https://www.genevecompany.com/35138-large_default/geneve-jewels-ring-halo-gg21599.jpg ,https://www.genevecompany.com/en/ring/197779-geneve-jewels-ring-halo-gg21599.html
GENEVE,RING ETERNITY,"19.530,00 €",https://www.genevecompany.com/34267-large_default/geneve-jewels-ring-eternity-gg22225.jpg ,https://www.genevecompany.com/en/ring/199964-geneve-jewels-ring-eternity-gg22225.html
GENEVE,RING HALF ETERNITY,"2.910,00 €",https://www.genevecompany.com/35121-large_default/geneve-jewels-ring-half-eternity-mv1325.jpg ,https://www.genevecompany.com/en/ring/201019-geneve-jewels-ring-half-eternity-mv1325.html
GENEVE,RING HALO,"2.920,00 €",https://www.genevecompany.com/31009-large_default/geneve-jewels-ring-halo-gg21932.jpg ,https://www.genevecompany.com/en/ring/199244-geneve-jewels-ring-halo-gg21932.html
GENEVE,RING,"2.940,00 €",https://www.genevecompany.com/27664-large_default/geneve-jewels-ring-gg20911.jpg ,https://www.genevecompany.com/en/ring/195958-geneve-jewels-ring-gg20911.html
GENEVE,RING HALF ETERNITY,"2.565,00 €",https://www.genevecompany.com/32641-large_default/geneve-jewels-ring-half-eternity-gg22004.jpg ,https://www.genevecompany.com/en/ring/199474-geneve-jewels-ring-half-eternity-gg22004.html
GENEVE,RING ENGAGEMENT,"2.890,00 €",https://www.genevecompany.com/34402-large_default/geneve-jewels-ring-engagement-gg20383.jpg ,https://www.genevecompany.com/en/ring/194884-geneve-jewels-ring-engagement-gg20383.html
GENEVE,RING SOLITAIRE,"2.550,00 €",https://www.genevecompany.com/36040-large_default/geneve-jewels-ring-solitaire-gg13393.jpg ,https://www.genevecompany.com/en/ring/123699-geneve-jewels-ring-solitaire-gg13393.html
GENEVE,RING HALO,"3.010,00 €",https://www.genevecompany.com/34034-large_default/geneve-jewels-ring-halo-gg20976.jpg ,https://www.genevecompany.com/en/ring/196110-geneve-jewels-ring-halo-gg20976.html
GENEVE,RING ETERNITY,"2.910,00 €",https://www.genevecompany.com/22597-large_default/geneve-jewels-ring-eternity-mv1183.jpg ,https://www.genevecompany.com/en/ring/195148-geneve-jewels-ring-eternity-mv1183.html
GENEVE,RING HALF ETERNITY,"2.980,00 €",https://www.genevecompany.com/35122-large_default/geneve-jewels-ring-half-eternity-mv1286.jpg ,https://www.genevecompany.com/en/ring/200976-geneve-jewels-ring-half-eternity-mv1286.html
GENEVE,RING HALF ETERNITY,"3.015,00 €",https://www.genevecompany.com/34410-large_default/geneve-jewels-ring-half-eternity-gg22333.jpg ,https://www.genevecompany.com/en/ring/200685-geneve-jewels-ring-half-eternity-gg22333.html
GENEVE,RING HALF ETERNITY,"3.015,00 €",https://www.genevecompany.com/34412-large_default/geneve-jewels-ring-half-eternity-gg22332.jpg ,https://www.genevecompany.com/en/ring/200684-geneve-jewels-ring-half-eternity-gg22332.html
GENEVE,RING,"3.060,00 €",https://www.genevecompany.com/34822-large_default/geneve-jewels-ring-gg22343.jpg ,https://www.genevecompany.com/en/ring/200774-geneve-jewels-ring-gg22343.html
GENEVE,RING HALF ETERNITY,"3.080,00 €",https://www.genevecompany.com/35123-large_default/geneve-jewels-ring-half-eternity-mv1285.jpg ,https://www.genevecompany.com/en/ring/200975-geneve-jewels-ring-half-eternity-mv1285.html
GENEVE,RING HALO,"3.130,00 €",https://www.genevecompany.com/34243-large_default/geneve-jewels-ring-halo-gg18292.jpg ,https://www.genevecompany.com/en/ring/185596-geneve-jewels-ring-halo-gg18292.html
GENEVE,RING HALF ETERNITY,"3.080,00 €",https://www.genevecompany.com/34119-large_default/geneve-jewels-ring-half-eternity-gg22254.jpg ,https://www.genevecompany.com/en/ring/199996-geneve-jewels-ring-half-eternity-gg22254.html
GENEVE,RING HALF ETERNITY,"3.020,00 €",https://www.genevecompany.com/34116-large_default/geneve-jewels-ring-half-eternity-gg22253.jpg ,https://www.genevecompany.com/en/ring/199995-geneve-jewels-ring-half-eternity-gg22253.html
GENEVE,RING HALF ETERNITY,"3.040,00 €",https://www.genevecompany.com/32656-large_default/geneve-jewels-ring-half-eternity-gg22028.jpg ,https://www.genevecompany.com/en/ring/199498-geneve-jewels-ring-half-eternity-gg22028.html
GENEVE,RING HALF ETERNITY,"3.060,00 €",https://www.genevecompany.com/31860-large_default/geneve-jewels-ring-half-eternity-mv1282.jpg ,https://www.genevecompany.com/en/ring/199449-geneve-jewels-ring-half-eternity-mv1282.html
GENEVE,RING HALF ETERNITY,"3.165,00 €",https://www.genevecompany.com/36571-large_default/geneve-jewels-ring-half-eternity-gg22548.jpg ,https://www.genevecompany.com/en/ring/201681-geneve-jewels-ring-half-eternity-gg22548.html
GENEVE,RING HALO,"3.030,00 €",https://www.genevecompany.com/35151-large_default/geneve-jewels-ring-halo-gg22378.jpg ,https://www.genevecompany.com/en/ring/201032-geneve-jewels-ring-halo-gg22378.html
GENEVE,RING ETERNITY,"3.174,00 €",https://www.genevecompany.com/31021-large_default/geneve-jewels-ring-eternity-gg21943.jpg ,https://www.genevecompany.com/en/ring/199265-geneve-jewels-ring-eternity-gg21943.html
GENEVE,RING HALF ETERNITY,"3.170,00 €",https://www.genevecompany.com/34409-large_default/geneve-jewels-ring-half-eternity-gg22331.jpg ,https://www.genevecompany.com/en/ring/200683-geneve-jewels-ring-half-eternity-gg22331.html
GENEVE,RING HALF ETERNITY,"3.305,00 €",https://www.genevecompany.com/34216-large_default/geneve-jewels-ring-half-eternity-gg22300.jpg ,https://www.genevecompany.com/en/ring/200580-geneve-jewels-ring-half-eternity-gg22300.html
GENEVE,RING HALF ETERNITY,"3.300,00 €",https://www.genevecompany.com/35126-large_default/geneve-jewels-ring-half-eternity-mv1324.jpg ,https://www.genevecompany.com/en/ring/201018-geneve-jewels-ring-half-eternity-mv1324.html
GENEVE,RING SOLITAIRE,"3.200,00 €",https://www.genevecompany.com/36041-large_default/geneve-jewels-ring-solitaire-gg13392.jpg ,https://www.genevecompany.com/en/ring/123698-geneve-jewels-ring-solitaire-gg13392.html
GENEVE,RING HALO,"3.370,00 €",https://www.genevecompany.com/35129-large_default/geneve-jewels-ring-halo-mv1310.jpg ,https://www.genevecompany.com/en/ring/201003-geneve-jewels-ring-halo-mv1310.html
GENEVE,RING,"3.395,00 €",https://www.genevecompany.com/34229-large_default/geneve-jewels-ring-gg15716.jpg ,https://www.genevecompany.com/en/ring/171012-geneve-jewels-ring-gg15716.html
GENEVE,RING SOLITAIRE,"3.250,00 €",https://www.genevecompany.com/36048-large_default/geneve-jewels-ring-solitaire-gc0903.jpg ,https://www.genevecompany.com/en/ring/125470-geneve-jewels-ring-solitaire-gc0903.html
GENEVE,RING,"3.290,00 €",https://www.genevecompany.com/27627-large_default/geneve-jewels-ring-gg20903.jpg ,https://www.genevecompany.com/en/ring/195948-geneve-jewels-ring-gg20903.html
GENEVE,RING,"3.310,00 €",https://www.genevecompany.com/35139-large_default/geneve-jewels-ring-gg20902.jpg ,https://www.genevecompany.com/en/ring/195947-geneve-jewels-ring-gg20902.html
GENEVE,RING HALF ETERNITY,"3.510,00 €",https://www.genevecompany.com/29966-large_default/geneve-jewels-ring-half-eternity-gg21755.jpg ,https://www.genevecompany.com/en/ring/198897-geneve-jewels-ring-half-eternity-gg21755.html
GENEVE,RING STONES,"3.580,00 €",https://www.genevecompany.com/28092-large_default/geneve-jewels-ring-stones-gg21141.jpg ,https://www.genevecompany.com/en/ring/196170-geneve-jewels-ring-stones-gg21141.html
GENEVE,RING ETERNITY,"3.540,00 €",https://www.genevecompany.com/32689-large_default/geneve-jewels-ring-eternity-gg22183.jpg ,https://www.genevecompany.com/en/ring/199784-geneve-jewels-ring-eternity-gg22183.html
GENEVE,RING TWIST,"3.550,00 €",https://www.genevecompany.com/31863-large_default/geneve-jewels-ring-twist-mv1279.jpg ,https://www.genevecompany.com/en/ring/199446-geneve-jewels-ring-twist-mv1279.html
GENEVE,RING SOLITAIRE,"3.730,00 €",https://www.genevecompany.com/36750-large_default/geneve-jewels-ring-solitaire-gg22528.jpg ,https://www.genevecompany.com/en/ring/201631-geneve-jewels-ring-solitaire-gg22528.html
GENEVE,RING HALO,"3.600,00 €",https://www.genevecompany.com/35115-large_default/geneve-jewels-ring-halo-mv1220.jpg ,https://www.genevecompany.com/en/ring/197504-geneve-jewels-ring-halo-mv1220.html
GENEVE,RING HALF ETERNITY,"3.670,00 €",https://www.genevecompany.com/27703-large_default/geneve-jewels-ring-half-eternity-false.jpg ,https://www.genevecompany.com/en/ring/198269-geneve-jewels-ring-half-eternity-false.html
GENEVE,RING,"3.750,00 €",https://www.genevecompany.com/27622-large_default/geneve-jewels-ring-gg20914.jpg ,https://www.genevecompany.com/en/ring/195961-geneve-jewels-ring-gg20914.html
GENEVE,RING HALF ETERNITY,"3.620,00 €",https://www.genevecompany.com/32638-large_default/geneve-jewels-ring-half-eternity-gg22024.jpg ,https://www.genevecompany.com/en/ring/199491-geneve-jewels-ring-half-eternity-gg22024.html
GENEVE,RING ETERNITY,"3.550,00 €",https://www.genevecompany.com/34225-large_default/geneve-jewels-ring-eternity-gg22297.jpg ,https://www.genevecompany.com/en/ring/200577-geneve-jewels-ring-eternity-gg22297.html
GENEVE,RING CLUSTER,"3.765,00 €",https://www.genevecompany.com/32618-large_default/geneve-jewels-ring-cluster-gg22014.jpg ,https://www.genevecompany.com/en/ring/199482-geneve-jewels-ring-cluster-gg22014.html
GENEVE,RING ETERNITY,"3.760,00 €",https://www.genevecompany.com/32627-large_default/geneve-jewels-ring-eternity-gg22002.jpg ,https://www.genevecompany.com/en/ring/199472-geneve-jewels-ring-eternity-gg22002.html
GENEVE,RING HALF ETERNITY,"3.775,00 €",https://www.genevecompany.com/32643-large_default/geneve-jewels-ring-half-eternity-gg22006.jpg ,https://www.genevecompany.com/en/ring/199476-geneve-jewels-ring-half-eternity-gg22006.html
GENEVE,RING,"3.865,00 €",https://www.genevecompany.com/34451-large_default/geneve-jewels-ring-gg22317.jpg ,https://www.genevecompany.com/en/ring/200650-geneve-jewels-ring-gg22317.html
GENEVE,RING HALF ETERNITY,"3.780,00 €",https://www.genevecompany.com/31862-large_default/geneve-jewels-ring-half-eternity-mv1277.jpg ,https://www.genevecompany.com/en/ring/199444-geneve-jewels-ring-half-eternity-mv1277.html
GENEVE,RING HALO,"3.830,00 €",https://www.genevecompany.com/34220-large_default/geneve-jewels-ring-halo-gg22263.jpg ,https://www.genevecompany.com/en/ring/200303-geneve-jewels-ring-halo-gg22263.html
